episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
2514,18.14,50,99.28,0.963378,-56.834492,,20.0,,
2515,52.27,74,99.4,0.963489,-6.952026,,20.0,,
2516,47.63,62,99.48,0.963584,-1.315755,,20.0,,
2517,16.02,39,99.52,0.963665,-67.10318,,20.0,,
2518,21.51,36,99.56,0.963757,-47.998245,,20.0,,
2519,20.16,33,99.62,0.963832,-55.600204,,20.0,,
2520,15.4,31,99.65,0.96384,-73.403084,,20.0,,
2521,33.41,47,99.79,0.963864,-31.331366,,20.0,,
2522,18.24,29,99.85,0.963869,-59.572094,,20.0,,
2523,84.59,66,99.92,0.963891,82.054764,,20.0,,
2524,31.31,55,100.02,0.963934,-37.131519,,20.0,,
2525,79.84,122,100.19,0.963971,25.394983,,20.0,,
2526,14.54,27,100.22,0.964021,-61.220818,,20.0,,
2527,18.99,36,100.26,0.964081,-56.708042,,20.0,,
2528,42.57,60,100.34,0.964119,-26.297619,,20.0,,
2529,21.39,45,100.45,0.964149,-56.700089,,20.0,,
2530,89.47,70,100.53,0.964167,78.971825,,20.0,,
2531,75.24,59,100.61,0.964253,75.53656,,20.0,,
2532,31.86,51,100.68,0.96434,-35.734772,,20.0,,
2533,32.24,57,100.77,0.964381,-45.515148,,20.0,,
2534,89.25,99,100.92,0.9644,54.595238,,20.0,,
2535,20.01,38,100.98,0.964415,-55.618805,,20.0,,
2536,32.44,38,101.03,0.964436,-26.537487,,20.0,,
2537,25.87,50,101.11,0.964496,-48.970245,,20.0,,
2538,21.54,30,101.15,0.96458,-44.429489,,20.0,,
2539,29.82,42,101.2,0.964653,-35.726986,,20.0,,
2540,54.08,80,101.33,0.964719,8.389042,,20.0,,
2541,77.01,77,101.5,0.964766,46.668594,,20.0,,
2542,28.64,41,101.58,0.964815,-40.573708,,20.0,,
2543,25.52,37,101.64,0.964856,-41.687359,,20.0,,
2544,12.19,32,101.7,0.964813,-81.784851,,20.0,,
2545,31.3,57,101.8,0.964787,-41.025299,,20.0,,
2546,43.07,48,101.89,0.964749,-9.546435,,20.0,,
2547,15.34,27,101.93,0.964703,-64.260223,,20.0,,
2548,24.38,34,101.98,0.96467,-41.972622,,20.0,,
2549,22.83,34,102.02,0.964628,-48.879345,,20.0,,
2550,21.51,36,102.08,0.964586,-53.180771,,20.0,,
2551,24.64,55,102.17,0.964553,-58.18116,,20.0,,
2552,17.49,35,102.22,0.964541,-57.435917,,20.0,,
2553,15.38,32,102.27,0.96451,-67.517044,,20.0,,
2554,26.85,62,102.4,0.964476,-50.332855,,20.0,,
2555,16.09,34,102.46,0.964442,-65.380814,,20.0,,
2556,24.45,43,102.5,0.964428,-48.775097,,20.0,,
2557,46.49,83,102.61,0.96442,-19.939566,,20.0,,
2558,18.02,41,102.67,0.964422,-62.33094,,20.0,,
2559,68.56,49,102.75,0.964409,59.831135,,20.0,,
2560,36.0,63,102.85,0.964421,-33.167194,,20.0,,
2561,26.44,45,102.92,0.96442,-44.579948,,20.0,,
2562,52.02,58,103.01,0.964398,-3.814526,,20.0,,
2563,109.52,94,103.15,0.964367,102.562103,,20.0,,
2564,67.86,55,103.22,0.964348,46.78521,,20.0,,
2565,26.22,53,103.27,0.964346,-50.043785,,20.0,,
2566,36.13,48,103.32,0.964334,-27.1978,,20.0,,
2567,57.56,78,103.43,0.964325,4.658637,,20.0,,
2568,33.74,51,103.51,0.964327,-28.471992,,20.0,,
2569,16.74,37,103.54,0.96435,-59.039352,,20.0,,
2570,22.37,39,103.62,0.96438,-48.415363,,20.0,,
2571,20.46,50,103.7,0.964409,-64.952621,,20.0,,
2572,29.67,49,103.77,0.96442,-42.534588,,20.0,,
2573,72.22,50,103.84,0.964445,71.065651,,20.0,,
2574,56.51,61,103.92,0.964457,17.07093,,20.0,,
2575,12.78,28,103.98,0.964439,-71.812149,,20.0,,
2576,55.47,54,104.05,0.964419,12.443812,,20.0,,
2577,21.32,45,104.12,0.964365,-64.123169,,20.0,,
2578,23.76,44,104.18,0.964327,-50.366615,,20.0,,
2579,21.81,42,104.24,0.964312,-50.557709,,20.0,,
2580,33.62,43,104.28,0.964312,-26.022617,,20.0,,
2581,26.04,45,104.39,0.964316,-46.463272,,20.0,,
2582,20.45,35,104.44,0.964343,-51.610744,,20.0,,
2583,14.27,36,104.5,0.964355,-70.813446,,20.0,,
2584,21.23,41,104.55,0.964305,-65.472588,,20.0,,
2585,15.86,33,104.59,0.964246,-65.767761,,20.0,,
2586,168.28,159,104.79,0.964145,151.167938,,20.0,,
2587,62.75,95,104.91,0.964061,11.206986,,20.0,,
2588,34.08,45,104.98,0.964,-29.359001,,20.0,,
2589,29.29,43,105.03,0.963974,-35.065243,,20.0,,
2590,64.27,102,105.24,0.963936,5.324232,,20.0,,
2591,23.35,43,105.29,0.963875,-53.157425,,20.0,,
2592,20.47,36,105.37,0.963797,-57.161667,,20.0,,
2593,17.32,39,105.44,0.963708,-67.240791,,20.0,,
2594,78.65,88,105.6,0.963644,31.957392,,20.0,,
2595,104.3,90,105.76,0.963584,108.283226,,20.0,,
2596,17.22,31,105.82,0.963509,-64.330185,,20.0,,
2597,32.62,61,105.91,0.963461,-35.701279,,20.0,,
2598,53.5,56,105.98,0.963417,7.557152,,20.0,,
2599,99.03,64,106.05,0.963409,116.818916,,20.0,,
2600,60.61,64,106.15,0.963412,22.791647,,20.0,,
2601,29.61,53,106.53,0.963385,-50.02552,,20.0,,
2602,27.09,39,106.58,0.963377,-38.09341,,20.0,,
2603,27.98,39,106.64,0.963403,-34.935883,,20.0,,
2604,16.15,28,106.67,0.96344,-59.691711,,20.0,,
2605,74.44,69,106.75,0.963473,59.314899,,20.0,,
2606,69.5,100,106.89,0.963501,18.817955,,20.0,,
2607,8.77,12,106.9,0.963532,-65.056999,,20.0,,
2608,194.09,233,107.19,0.963535,125.297356,,20.0,,
2609,65.6,60,107.25,0.963541,35.603359,,20.0,,
2610,26.15,39,107.29,0.963543,-45.849087,,20.0,,
2611,63.65,47,107.35,0.963522,49.02512,,20.0,,
2612,58.2,84,107.51,0.963509,6.307343,,20.0,,
2613,66.32,68,107.62,0.963466,28.080378,,20.0,,
2614,32.87,57,107.68,0.963438,-37.901379,,20.0,,
2615,65.17,109,107.83,0.963423,11.047128,,20.0,,
2616,38.27,74,107.94,0.963408,-24.247599,,20.0,,
2617,128.08,125,108.09,0.96342,130.583496,,20.0,,
2618,19.92,30,108.16,0.963429,-49.145802,,20.0,,
2619,25.25,33,108.21,0.963419,-42.346577,,20.0,,
2620,22.45,30,108.25,0.963455,-40.156414,,20.0,,
2621,67.7,51,108.32,0.963485,56.823174,,20.0,,
2622,8.66,12,108.33,0.963538,-62.53281,,20.0,,
2623,59.31,59,108.43,0.96358,12.503115,,20.0,,
2624,21.56,30,108.47,0.963666,-41.315544,,20.0,,
2625,66.88,101,108.58,0.963745,14.502549,,20.0,,
2626,136.37,119,108.74,0.963874,131.00444,,20.0,,
2627,34.44,56,108.81,0.964,-29.628683,,20.0,,
2628,91.17,128,108.98,0.964142,36.060333,,20.0,,
2629,90.67,69,109.1,0.964292,88.180092,,20.0,,
2630,61.91,48,109.17,0.964404,43.070103,,20.0,,
2631,66.64,45,109.23,0.964479,58.441742,,20.0,,
2632,56.11,86,109.42,0.964548,5.992542,,20.0,,
2633,135.51,122,109.55,0.964662,148.654999,,20.0,,
2634,53.26,95,109.7,0.964756,-16.813013,,20.0,,
2635,42.33,64,109.79,0.964843,-21.286896,,20.0,,
2636,162.53,144,109.99,0.96492,161.888611,,20.0,,
2637,79.98,109,110.13,0.965005,42.133202,,20.0,,
2638,54.77,63,110.22,0.9651,20.334404,,20.0,,
2639,103.98,108,110.39,0.965158,73.849709,,20.0,,
2640,34.54,62,110.48,0.9652,-26.18051,,20.0,,
2641,27.77,40,110.54,0.965261,-37.347473,,20.0,,
2642,37.68,52,110.61,0.965319,-27.85067,,20.0,,
2643,71.38,63,110.69,0.965382,55.362297,,20.0,,
2644,161.85,136,110.87,0.965452,179.187943,,20.0,,
2645,60.68,95,110.99,0.965507,12.689846,,20.0,,
2646,47.68,58,111.05,0.965571,4.516548,,20.0,,
2647,32.7,44,111.1,0.965619,-32.263477,,20.0,,
2648,25.19,45,111.18,0.965679,-47.941429,,20.0,,
2649,137.78,143,111.39,0.965755,121.531021,,20.0,,
2650,73.37,104,111.56,0.965834,12.857515,,20.0,,
2651,94.61,70,111.65,0.96594,109.907402,,20.0,,
2652,19.55,41,111.72,0.966029,-60.116474,,20.0,,
2653,19.97,36,111.77,0.966111,-53.066811,,20.0,,
2654,38.87,43,111.82,0.966171,-17.78867,,20.0,,
2655,20.15,33,111.86,0.966203,-59.168423,,20.0,,
2656,49.0,51,111.92,0.966239,1.638351,,20.0,,
2657,21.33,33,111.96,0.966283,-51.397778,,20.0,,
2658,64.38,103,112.1,0.966316,4.539925,,20.0,,
2659,87.28,63,112.19,0.966358,91.680435,,20.0,,
2660,139.74,175,112.44,0.966397,92.35746,,20.0,,
2661,23.68,34,112.52,0.966436,-42.115112,,20.0,,
2662,72.62,98,112.64,0.966468,23.190374,,20.0,,
2663,100.77,130,112.83,0.966476,48.874962,,20.0,,
2664,100.06,134,113.0,0.966476,56.209408,,20.0,,
2665,28.83,54,113.09,0.966449,-49.161808,,20.0,,
2666,126.8,95,113.25,0.966464,145.657242,,20.0,,
2667,17.59,31,113.3,0.966481,-59.269905,,20.0,,
2668,42.71,53,113.42,0.966509,-8.844594,,20.0,,
2669,13.0,27,113.47,0.966531,-69.667198,,20.0,,
2670,36.54,43,113.52,0.966538,-23.494123,,20.0,,
2671,50.57,90,113.64,0.966538,-10.569798,,20.0,,
2672,36.46,60,113.72,0.966551,-24.86363,,20.0,,
2673,27.07,45,113.77,0.966548,-45.237545,,20.0,,
2674,114.97,112,113.95,0.966515,104.317223,,20.0,,
2675,22.46,36,113.99,0.966459,-53.605488,,20.0,,
2676,88.29,119,114.13,0.96639,37.147739,,20.0,,
2677,118.48,161,114.35,0.966309,63.303383,,20.0,,
2678,105.14,104,114.51,0.966215,91.239708,,20.0,,
2679,53.6,70,114.6,0.966132,4.578458,,20.0,,
2680,66.89,102,114.81,0.966047,4.181002,,20.0,,
2681,198.39,99,114.95,0.965949,271.681885,,20.0,,
2682,114.51,115,115.14,0.965904,111.31115,,20.0,,
2683,24.81,36,115.21,0.965859,-45.80014,,20.0,,
2684,51.59,89,115.37,0.965814,-3.646361,,20.0,,
2685,21.35,31,115.42,0.965799,-43.980614,,20.0,,
2686,28.96,38,115.47,0.965798,-31.581839,,20.0,,
2687,49.25,73,115.56,0.965809,-4.006677,,20.0,,
2688,23.47,27,115.6,0.965845,-35.25024,,20.0,,
2689,50.96,52,115.67,0.965877,1.557822,,20.0,,
2690,28.83,36,115.72,0.965924,-30.753174,,20.0,,
2691,24.78,29,115.76,0.965964,-36.030479,,20.0,,
2692,25.47,39,115.81,0.965987,-45.385708,,20.0,,
2693,15.43,27,115.83,0.966012,-60.64595,,20.0,,
2694,84.75,116,115.97,0.966034,32.69508,,20.0,,
2695,48.48,65,116.06,0.966041,-15.386501,,20.0,,
2696,19.08,33,116.1,0.966062,-56.509888,,20.0,,
2697,28.47,32,116.16,0.966102,-28.9529,,20.0,,
2698,83.32,60,116.25,0.96615,75.247284,,20.0,,
2699,140.43,105,116.42,0.966209,150.348862,,20.0,,
2700,134.19,132,116.62,0.966233,105.611137,,20.0,,
2701,28.18,35,117.14,0.966251,-33.784542,,20.0,,
2702,17.59,24,117.17,0.966293,-45.729771,,20.0,,
2703,117.18,79,117.26,0.966326,145.136063,,20.0,,
2704,76.78,83,117.39,0.966366,33.875866,,20.0,,
2705,86.52,72,117.5,0.966425,66.272919,,20.0,,
2706,139.54,114,117.66,0.966483,148.723831,,20.0,,
2707,51.29,85,117.78,0.966523,-7.234473,,20.0,,
2708,119.85,113,117.96,0.966572,122.766586,,20.0,,
2709,29.95,36,118.0,0.966646,-27.370882,,20.0,,
2710,22.88,29,118.05,0.966705,-43.592796,,20.0,,
2711,76.08,53,118.13,0.966703,67.481148,,20.0,,
2712,21.93,33,118.19,0.966704,-47.028255,,20.0,,
2713,66.65,64,118.27,0.966685,16.825008,,20.0,,
2714,98.84,136,118.48,0.966637,40.303516,,20.0,,
2715,27.62,34,118.52,0.966602,-34.026031,,20.0,,
2716,25.21,36,118.57,0.966571,-42.318954,,20.0,,
2717,20.42,36,118.61,0.966556,-49.622345,,20.0,,
2718,75.69,60,118.71,0.96659,77.118057,,20.0,,
2719,24.26,32,118.77,0.966612,-44.460533,,20.0,,
2720,80.6,52,118.85,0.966651,89.723373,,20.0,,
2721,88.28,110,119.03,0.966698,48.764915,,20.0,,
2722,76.85,57,119.12,0.966713,71.966339,,20.0,,
2723,61.25,68,119.22,0.966704,5.985255,,20.0,,
2724,49.14,56,119.3,0.966703,-4.635624,,20.0,,
2725,27.16,45,119.39,0.966681,-45.487949,,20.0,,
2726,179.24,185,119.63,0.966609,149.240326,,20.0,,
2727,54.54,72,119.72,0.966551,-4.606363,,20.0,,
2728,14.32,24,119.77,0.966458,-66.471336,,20.0,,
2729,13.59,25,119.81,0.966441,-56.272072,,20.0,,
2730,34.3,44,119.88,0.966449,-22.773041,,20.0,,
2731,32.41,40,119.96,0.966469,-26.171234,,20.0,,
2732,33.33,46,120.04,0.96649,-30.601507,,20.0,,
2733,41.11,49,120.11,0.966503,-17.809822,,20.0,,
2734,20.98,35,120.16,0.96648,-57.185272,,20.0,,
2735,97.72,121,120.32,0.966502,79.176117,,20.0,,
2736,96.45,68,120.43,0.966497,100.436485,,20.0,,
2737,100.14,90,120.55,0.966475,92.325302,,20.0,,
2738,28.2,35,120.62,0.966447,-32.636726,,20.0,,
2739,42.09,49,120.67,0.966453,0.515939,,20.0,,
2740,91.06,90,120.81,0.966444,76.183937,,20.0,,
2741,35.91,52,120.89,0.966459,-17.159187,,20.0,,
2742,62.42,43,120.94,0.9665,56.11676,,20.0,,
2743,127.58,123,121.1,0.966573,103.227875,,20.0,,
2744,95.02,63,121.21,0.966616,105.612083,,20.0,,
2745,52.18,54,121.31,0.96666,4.196917,,20.0,,
2746,85.96,61,121.43,0.966687,93.54155,,20.0,,
2747,48.48,45,121.5,0.966716,11.349768,,20.0,,
2748,39.48,71,121.59,0.966747,-32.045399,,20.0,,
2749,30.02,44,121.66,0.966767,-35.082756,,20.0,,
2750,73.57,88,121.81,0.966769,35.431797,,20.0,,
2751,84.28,85,121.92,0.966765,62.591965,,20.0,,
2752,35.27,41,121.98,0.966771,-21.688869,,20.0,,
2753,187.47,180,122.21,0.966766,189.316971,,20.0,,
2754,175.54,171,122.45,0.966807,160.387878,,20.0,,
2755,146.99,143,122.66,0.966815,125.596619,,20.0,,
2756,89.16,113,122.9,0.966815,52.172588,,20.0,,
2757,18.68,33,122.97,0.966836,-53.152756,,20.0,,
2758,48.97,70,123.09,0.966846,-4.650403,,20.0,,
2759,38.43,50,123.17,0.966852,-24.261137,,20.0,,
2760,91.98,76,123.3,0.966897,92.067574,,20.0,,
2761,108.13,100,123.51,0.96694,106.891777,,20.0,,
2762,71.07,108,123.69,0.967003,28.900772,,20.0,,
2763,86.1,106,123.83,0.967066,47.363125,,20.0,,
2764,98.95,88,123.96,0.967108,98.005157,,20.0,,
2765,25.97,34,124.02,0.967178,-35.892365,,20.0,,
2766,63.56,82,124.17,0.967232,9.621874,,20.0,,
2767,116.14,169,124.46,0.967268,51.065899,,20.0,,
2768,63.2,108,124.63,0.96729,2.878837,,20.0,,
2769,80.68,59,124.7,0.967281,76.995644,,20.0,,
2770,175.9,199,124.97,0.96732,143.327118,,20.0,,
2771,19.48,31,125.01,0.967333,-60.12524,,20.0,,
2772,129.71,143,125.21,0.967346,93.045021,,20.0,,
2773,117.54,129,125.43,0.967326,81.145454,,20.0,,
2774,134.86,95,125.56,0.967274,153.862,,20.0,,
2775,88.47,59,125.63,0.967242,90.530876,,20.0,,
2776,124.94,161,125.84,0.967232,77.604279,,20.0,,
2777,82.34,61,125.93,0.967268,87.815453,,20.0,,
2778,123.29,157,126.15,0.967302,74.928291,,20.0,,
2779,24.26,37,126.21,0.967353,-47.397053,,20.0,,
2780,126.94,104,126.35,0.967332,127.521965,,20.0,,
2781,26.18,34,126.44,0.967322,-35.196548,,20.0,,
2782,64.85,119,126.6,0.967322,1.365838,,20.0,,
2783,148.02,164,126.83,0.967321,124.076378,,20.0,,
2784,177.47,173,127.07,0.967296,154.964645,,20.0,,
2785,132.45,121,127.25,0.967213,129.127304,,20.0,,
2786,95.14,121,127.45,0.967124,53.621651,,20.0,,
2787,89.09,87,127.58,0.967041,56.909672,,20.0,,
2788,170.58,177,127.83,0.966972,149.426559,,20.0,,
2789,18.31,33,127.89,0.966879,-56.426994,,20.0,,
2790,97.87,66,127.97,0.966762,99.128906,,20.0,,
2791,170.62,208,128.26,0.96666,113.236099,,20.0,,
2792,27.56,42,128.31,0.966566,-41.075672,,20.0,,
2793,23.46,33,128.36,0.966496,-43.033745,,20.0,,
2794,195.21,216,128.67,0.966399,145.014664,,20.0,,
2795,55.82,82,128.77,0.966311,11.031455,,20.0,,
2796,86.19,79,128.87,0.966281,87.844902,,20.0,,
2797,148.89,105,128.99,0.966248,176.497772,,20.0,,
2798,98.84,142,129.18,0.966211,44.325039,,20.0,,
2799,197.25,195,129.43,0.966179,167.149506,,20.0,,
2800,37.63,70,129.51,0.966134,-36.889061,,20.0,,
2801,72.86,92,130.13,0.966095,32.355579,,20.0,,
2802,145.23,171,130.34,0.966049,106.20359,,20.0,,
2803,188.53,218,130.62,0.966001,131.930649,,20.0,,
2804,169.53,196,130.86,0.965971,109.889854,,20.0,,
2805,87.39,117,131.12,0.96591,53.751652,,20.0,,
2806,199.59,209,131.69,0.965907,171.539215,,20.0,,
2807,105.09,100,131.93,0.965913,108.232628,,20.0,,
2808,47.09,52,132.06,0.965907,-5.939285,,20.0,,
2809,83.46,111,132.27,0.965922,39.869247,,20.0,,
2810,25.89,39,132.36,0.965921,-44.124363,,20.0,,
2811,99.28,119,132.59,0.96589,54.616375,,20.0,,
2812,86.87,72,132.77,0.965824,71.920906,,20.0,,
2813,127.83,123,133.02,0.965797,121.460976,,20.0,,
2814,115.84,101,133.29,0.965858,135.8228,,20.0,,
2815,83.72,102,133.56,0.965928,56.959831,,20.0,,
2816,12.36,27,133.64,0.96599,-70.773262,,20.0,,
2817,85.47,110,133.87,0.966046,52.480438,,20.0,,
2818,144.38,140,134.09,0.966081,133.861252,,20.0,,
2819,255.42,259,134.38,0.966098,201.690491,,20.0,,
2820,97.38,64,134.48,0.966146,114.564407,,20.0,,
2821,65.68,85,134.57,0.966188,28.24498,,20.0,,
2822,135.76,120,134.72,0.96623,138.444504,,20.0,,
2823,70.23,46,134.8,0.966324,76.076073,,20.0,,
2824,42.68,56,134.87,0.966388,-25.227848,,20.0,,
2825,78.11,56,134.93,0.966448,78.685806,,20.0,,
2826,142.71,136,135.11,0.966532,127.828682,,20.0,,
2827,103.54,73,135.19,0.966601,113.829208,,20.0,,
2828,23.59,36,135.23,0.966702,-45.608795,,20.0,,
2829,98.14,84,135.34,0.966887,106.871094,,20.0,,
2830,48.78,52,135.41,0.967068,6.699008,,20.0,,
2831,126.65,109,135.57,0.967227,141.417038,,20.0,,
2832,21.43,36,135.61,0.967366,-53.115505,,20.0,,
2833,62.4,42,135.66,0.9675,53.762753,,20.0,,
2834,174.56,163,135.88,0.967632,161.421463,,20.0,,
2835,30.76,39,135.93,0.967767,-28.385845,,20.0,,
2836,139.07,155,136.13,0.967868,93.322556,,20.0,,
2837,83.67,59,136.23,0.967935,82.466576,,20.0,,
2838,92.02,106,136.38,0.968004,59.417316,,20.0,,
2839,88.83,93,136.54,0.96804,47.303574,,20.0,,
2840,30.52,43,136.59,0.968046,-36.880966,,20.0,,
2841,51.73,70,136.7,0.968071,-2.213277,,20.0,,
2842,70.88,46,136.76,0.968101,68.584602,,20.0,,
2843,90.38,83,136.87,0.968133,76.824715,,20.0,,
2844,24.46,33,136.91,0.968148,-47.08704,,20.0,,
2845,199.85,183,137.13,0.968156,204.66568,,20.0,,
2846,86.14,61,137.23,0.968164,87.949402,,20.0,,
2847,69.01,81,137.34,0.968162,30.150833,,20.0,,
2848,84.11,60,137.47,0.968144,84.181801,,20.0,,
2849,96.8,93,137.6,0.96815,69.789558,,20.0,,
2850,68.01,49,137.68,0.968189,67.347061,,20.0,,
2851,88.02,94,137.79,0.968262,51.154797,,20.0,,
2852,44.87,54,137.93,0.968334,-10.361048,,20.0,,
2853,100.7,95,138.13,0.968389,86.515533,,20.0,,
2854,239.9,239,138.45,0.968443,179.361511,,20.0,,
2855,137.52,111,138.64,0.968529,168.615021,,20.0,,
2856,120.04,91,138.76,0.968582,109.408501,,20.0,,
2857,35.61,38,138.81,0.968599,-22.972832,,20.0,,
2858,181.68,157,139.07,0.968611,176.700409,,20.0,,
2859,147.75,153,139.33,0.968597,122.065765,,20.0,,
2860,102.23,100,139.5,0.968613,75.562248,,20.0,,
2861,80.61,72,139.64,0.968649,75.10482,,20.0,,
2862,66.69,44,139.72,0.96866,58.845177,,20.0,,
2863,168.91,170,139.96,0.968716,156.677353,,20.0,,
2864,76.18,55,140.03,0.968799,71.060417,,20.0,,
2865,220.13,161,140.28,0.968882,266.088379,,20.0,,
2866,111.54,93,140.43,0.968959,118.903702,,20.0,,
2867,38.0,61,140.51,0.969047,-16.056047,,20.0,,
2868,97.17,82,140.61,0.969153,92.443466,,20.0,,
2869,77.41,66,140.69,0.96928,45.814621,,20.0,,
2870,54.17,61,140.78,0.969392,16.17454,,20.0,,
2871,70.47,46,140.84,0.969553,79.630173,,20.0,,
2872,77.75,67,140.93,0.969681,55.830769,,20.0,,
2873,64.5,43,140.98,0.969749,51.339077,,20.0,,
2874,105.63,84,141.11,0.969761,113.040398,,20.0,,
2875,117.45,110,141.26,0.969823,124.642365,,20.0,,
2876,56.24,60,141.32,0.969891,10.927122,,20.0,,
2877,63.73,43,141.37,0.969968,59.752918,,20.0,,
2878,52.52,40,141.45,0.970033,31.216244,,20.0,,
2879,106.33,93,141.61,0.970096,90.427818,,20.0,,
2880,170.91,168,141.85,0.970139,162.347397,,20.0,,
2881,68.55,73,141.98,0.970193,26.531075,,20.0,,
2882,89.17,69,142.09,0.970231,85.96701,,20.0,,
2883,9.17,12,142.11,0.970283,-61.814777,,20.0,,
2884,99.61,75,142.22,0.970314,96.384056,,20.0,,
2885,66.74,45,142.27,0.970303,57.211926,,20.0,,
2886,29.04,34,142.32,0.970286,-31.982235,,20.0,,
2887,30.59,35,142.38,0.970283,-22.680124,,20.0,,
2888,75.7,50,142.46,0.970281,76.953552,,20.0,,
2889,37.2,48,142.52,0.970267,-24.68749,,20.0,,
2890,39.44,43,142.59,0.970255,-15.161123,,20.0,,
2891,26.64,32,142.64,0.970245,-34.466751,,20.0,,
2892,160.9,212,142.91,0.970251,102.293396,,20.0,,
2893,72.22,53,142.97,0.970244,55.347641,,20.0,,
2894,130.79,138,143.15,0.970247,102.49868,,20.0,,
2895,98.08,109,143.28,0.970221,53.585106,,20.0,,
2896,88.91,73,143.39,0.970199,90.196587,,20.0,,
2897,113.32,98,143.52,0.970115,94.955078,,20.0,,
2898,134.53,126,143.69,0.970052,123.06459,,20.0,,
2899,38.62,45,143.82,0.969978,-21.667614,,20.0,,
2900,101.12,86,143.99,0.969966,106.41436,,20.0,,
2901,51.27,63,144.43,0.969971,4.832397,,20.0,,
2902,47.4,39,144.47,0.969949,9.680066,,20.0,,
2903,175.59,161,144.68,0.969984,177.949829,,20.0,,
2904,8.97,12,144.7,0.969918,-77.537682,,20.0,,
2905,77.05,55,144.79,0.969863,74.607674,,20.0,,
2906,101.54,100,144.92,0.969778,74.555283,,20.0,,
2907,116.08,132,145.08,0.969688,81.511147,,20.0,,
2908,76.33,95,145.22,0.969601,32.674377,,20.0,,
2909,96.32,86,145.32,0.969529,61.998642,,20.0,,
2910,81.14,57,145.41,0.969446,81.467781,,20.0,,
2911,11.24,14,145.44,0.969359,-61.879158,,20.0,,
2912,64.03,43,145.55,0.969234,50.275959,,20.0,,
2913,65.72,44,145.63,0.969165,66.971672,,20.0,,
2914,95.32,66,145.72,0.969093,98.973793,,20.0,,
2915,117.75,71,145.81,0.969028,146.28746,,20.0,,
2916,102.06,100,145.95,0.968967,76.132233,,20.0,,
2917,140.54,134,146.12,0.968906,114.522713,,20.0,,
2918,9.59,13,146.14,0.968829,-66.877815,,20.0,,
2919,90.65,90,146.24,0.968725,60.725185,,20.0,,
2920,163.1,167,146.48,0.968616,138.710052,,20.0,,
2921,134.52,114,146.67,0.96849,123.211761,,20.0,,
2922,121.89,108,146.8,0.968362,114.429749,,20.0,,
2923,23.79,27,146.83,0.968262,-35.128056,,20.0,,
2924,57.79,52,146.89,0.968157,15.376765,,20.0,,
2925,157.12,136,147.07,0.968048,157.532303,,20.0,,
2926,97.53,80,147.17,0.968017,109.646446,,20.0,,
2927,77.66,64,147.25,0.968037,77.502846,,20.0,,
2928,91.11,88,147.37,0.968012,56.551346,,20.0,,
2929,53.67,45,147.45,0.96801,23.836479,,20.0,,
2930,19.26,25,147.49,0.967991,-49.798775,,20.0,,
2931,70.7,74,147.58,0.967963,36.72213,,20.0,,
2932,86.66,98,147.71,0.967963,49.156101,,20.0,,
2933,44.61,50,147.78,0.967967,-0.060459,,20.0,,
2934,100.99,101,147.92,0.967917,70.970238,,20.0,,
2935,40.17,41,147.98,0.967871,-5.435165,,20.0,,
2936,25.73,33,148.03,0.967804,-43.754074,,20.0,,
2937,113.77,99,148.15,0.967724,99.803566,,20.0,,
2938,41.34,55,148.23,0.967648,-8.900576,,20.0,,
2939,33.2,41,148.28,0.967562,-26.277306,,20.0,,
2940,81.9,77,148.39,0.967473,69.701294,,20.0,,
2941,135.01,107,148.56,0.967418,157.871246,,20.0,,
2942,67.06,75,148.65,0.967356,34.350872,,20.0,,
2943,60.07,55,148.72,0.967319,33.905853,,20.0,,
2944,136.71,126,148.88,0.967302,125.127968,,20.0,,
2945,20.79,30,148.92,0.967278,-50.272781,,20.0,,
2946,106.87,94,149.05,0.967219,97.266747,,20.0,,
2947,96.27,62,149.14,0.967197,111.654617,,20.0,,
2948,51.23,52,149.23,0.967186,17.052891,,20.0,,
2949,77.23,78,149.35,0.967178,48.969601,,20.0,,
2950,76.11,70,149.47,0.967205,50.493591,,20.0,,
2951,142.97,160,149.67,0.967235,110.023254,,20.0,,
2952,98.01,75,149.77,0.967171,100.557289,,20.0,,
2953,105.13,76,149.86,0.967138,113.609169,,20.0,,
2954,64.98,59,149.92,0.967118,41.632282,,20.0,,
2955,183.4,172,150.15,0.967089,162.84613,,20.0,,
2956,96.15,82,150.27,0.96705,83.659927,,20.0,,
2957,112.54,89,150.37,0.967022,121.287994,,20.0,,
2958,158.99,151,150.69,0.966996,146.884979,,20.0,,
2959,9.89,13,150.71,0.966993,-60.447506,,20.0,,
2960,96.99,81,150.86,0.966954,91.780762,,20.0,,
2961,41.32,49,150.93,0.966923,-13.5917,,20.0,,
2962,40.83,62,151.01,0.96688,-23.606022,,20.0,,
2963,30.33,36,151.07,0.966861,-23.948984,,20.0,,
2964,69.4,82,151.19,0.966849,30.988377,,20.0,,
2965,86.53,102,151.31,0.966851,56.979259,,20.0,,
2966,63.12,42,151.38,0.966821,51.620087,,20.0,,
2967,63.27,43,151.44,0.966769,53.905796,,20.0,,
2968,26.85,28,151.48,0.966704,-28.280411,,20.0,,
2969,80.46,64,151.54,0.96669,81.637344,,20.0,,
2970,110.64,94,151.67,0.966667,98.694649,,20.0,,
2971,26.31,30,151.7,0.966667,-28.955721,,20.0,,
