episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
2338,103.96,61,296.62,0.984201,-34.776394,,61.181768,,
2339,124.96,71,296.72,0.984135,-7.334644,,61.145845,,
2340,129.47,76,296.81,0.98413,3.417288,,61.123416,,
2341,124.7,72,296.92,0.98409,-10.715907,,61.031337,,
2342,153.44,103,297.06,0.984103,31.901846,,61.371661,,
2343,118.18,72,297.16,0.984155,-13.08752,,61.160413,,
2344,142.62,77,297.27,0.984236,25.86272,,61.445088,,
2345,129.44,73,297.37,0.984311,4.458411,,61.496132,,
2346,108.15,67,297.47,0.984401,-32.349396,,61.066828,,
2347,85.93,55,297.55,0.984502,-66.314758,,60.214012,,
2348,123.82,72,297.65,0.984597,1.243301,,60.224828,,
2349,130.87,91,297.8,0.984646,-18.892088,,60.031809,,
2350,143.3,78,297.92,0.984639,26.075089,,60.419358,,
2351,120.49,72,298.05,0.984662,-1.675477,,60.364267,,
2352,134.47,74,298.17,0.984715,16.595263,,60.532468,,
2353,168.19,104,298.33,0.984739,39.117516,,61.048775,,
2354,136.13,84,298.41,0.98477,-5.148576,,60.973673,,
2355,142.4,82,298.53,0.984821,22.573477,,61.229214,,
2356,141.64,77,298.66,0.984835,18.558504,,61.500203,,
2357,119.43,70,298.76,0.984889,-8.803765,,61.341444,,
2358,154.74,82,298.88,0.984975,47.95097,,61.897755,,
2359,119.56,69,298.98,0.985071,-13.880649,,61.699125,,
2360,157.03,83,299.1,0.985141,39.796482,,62.217749,,
2361,173.29,108,299.28,0.985245,36.080509,,62.619866,,
2362,115.42,68,299.38,0.985363,-24.497484,,62.284501,,
2363,122.09,70,299.49,0.985467,-12.85288,,62.127475,,
2364,169.8,94,299.61,0.985605,49.038773,,62.688423,,
2365,164.12,91,299.74,0.98571,42.796841,,63.24357,,
2366,154.77,82,299.88,0.985766,29.246035,,63.655414,,
2367,171.47,89,300.03,0.985857,57.891701,,64.329531,,
2368,119.42,70,300.16,0.985862,-36.627106,,63.963265,,
2369,157.14,82,300.32,0.985917,41.680939,,64.423816,,
2370,160.93,84,300.5,0.986033,47.993629,,64.94562,,
2371,178.5,90,300.67,0.986074,57.988293,,65.744193,,
2372,186.49,143,300.91,0.986084,1.044825,,65.788645,,
2373,172.75,92,301.05,0.986084,41.631809,,66.318523,,
2374,100.97,66,301.17,0.986127,-69.975792,,65.393475,,
2375,141.46,76,301.28,0.986197,9.164647,,65.472571,,
2376,139.91,77,301.37,0.986249,2.911987,,65.520809,,
2377,152.76,93,301.46,0.986233,5.686668,,65.668315,,
2378,145.74,77,301.56,0.986181,12.643035,,65.869887,,
2379,123.2,73,301.64,0.986144,-27.122044,,65.518997,,
2380,134.15,75,301.73,0.986125,-8.082384,,65.400051,,
2381,148.7,81,301.87,0.986025,5.646448,,65.57172,,
2382,123.99,71,301.97,0.985973,-18.297136,,65.296856,,
2383,151.56,79,302.07,0.985989,32.434814,,65.627584,,
2384,127.74,72,302.18,0.985949,-19.010515,,65.45403,,
2385,134.94,75,302.32,0.985886,-12.304657,,65.333235,,
2386,141.08,78,302.43,0.985747,-4.347562,,65.377902,,
2387,141.15,88,302.53,0.985656,-1.776485,,65.314811,,
2388,142.08,78,302.67,0.985603,10.13738,,65.404415,,
2389,132.47,77,302.78,0.985575,-11.840639,,65.233028,,
2390,128.99,74,302.92,0.985449,-22.79541,,65.071507,,
2391,110.4,67,303.02,0.985367,-43.442379,,64.490887,,
2392,154.8,85,303.16,0.985314,25.649086,,64.787669,,
2393,167.86,93,303.27,0.985234,36.206303,,65.275361,,
2394,127.84,72,303.35,0.985123,-19.265415,,65.082669,,
2395,131.91,74,303.45,0.98503,-6.061033,,64.998433,,
2396,157.96,84,303.54,0.984948,31.071762,,65.383344,,
2397,135.79,75,303.64,0.984945,0.813626,,65.308893,,
2398,154.82,93,303.79,0.984981,16.811043,,65.473767,,
2399,159.66,82,303.89,0.984992,35.220901,,65.938888,,
2400,114.74,85,304.04,0.985029,-60.001011,,65.155606,,
2401,157.88,87,304.58,0.985058,21.586369,,65.430611,,
2402,140.38,80,304.72,0.985076,0.82942,,65.452198,,
2403,106.92,67,304.85,0.985113,-53.023788,,64.765803,,
2404,122.34,70,305.04,0.985178,-22.871433,,64.442305,,
2405,133.83,75,305.22,0.985254,-2.390019,,64.388836,,
2406,148.87,92,305.43,0.985309,15.495816,,64.597582,,
2407,160.39,95,305.6,0.985373,15.75509,,64.779635,,
2408,114.34,68,305.75,0.985403,-38.881207,,64.325853,,
2409,129.43,74,305.89,0.98547,-9.127975,,64.164807,,
2410,91.63,59,305.98,0.985494,-75.90831,,63.260597,,
2411,169.9,98,306.13,0.985556,48.500927,,63.8178,,
2412,160.9,84,306.27,0.9856,41.022141,,64.343911,,
2413,128.32,82,306.42,0.985691,-29.286201,,63.917189,,
2414,152.19,90,306.56,0.985778,16.604383,,64.118716,,
2415,138.78,76,306.7,0.985843,6.377212,,64.211461,,
2416,90.86,70,306.83,0.985868,-100.04171,,63.003216,,
2417,146.81,80,306.95,0.985877,24.338364,,63.323227,,
2418,125.4,72,307.05,0.985893,-15.0341,,63.126353,,
2419,144.16,92,307.22,0.985916,-4.664782,,63.057825,,
2420,133.64,75,307.34,0.985953,4.977986,,63.100981,,
2421,180.4,103,307.57,0.986003,52.568104,,63.73667,,
2422,160.28,86,307.8,0.986083,39.312771,,64.188497,,
2423,167.04,87,307.96,0.986161,47.787384,,64.776447,,
2424,68.5,57,308.13,0.986257,-131.359024,,63.106259,,
2425,155.9,83,308.27,0.986334,32.6409,,63.524264,,
2426,99.89,70,308.4,0.986377,-75.156776,,62.618417,,
2427,135.8,80,308.55,0.986414,8.902263,,62.730702,,
2428,139.11,80,308.68,0.986513,12.287991,,62.806192,,
2429,142.75,80,308.81,0.986623,16.517334,,62.988147,,
2430,194.24,125,309.14,0.986721,63.362488,,63.779911,,
2431,128.26,72,309.28,0.986824,-9.142442,,63.650381,,
2432,183.62,92,309.59,0.986964,76.907997,,64.554052,,
2433,130.57,76,309.74,0.987117,-11.946078,,64.375277,,
2434,132.4,78,309.91,0.987189,-11.508311,,64.308457,,
2435,165.04,101,310.09,0.987245,30.366165,,64.698155,,
2436,131.31,76,310.23,0.98729,-13.187796,,64.54025,,
2437,119.6,70,310.38,0.987318,-29.331846,,64.188918,,
2438,155.77,90,310.52,0.987397,27.453182,,64.46584,,
2439,155.83,81,310.64,0.987442,31.428413,,64.890708,,
2440,184.3,119,310.84,0.987457,23.656532,,65.216614,,
2441,157.97,100,311.0,0.987455,2.669014,,65.268324,,
2442,60.99,52,311.09,0.987482,-143.928986,,63.437175,,
2443,151.67,81,311.22,0.987494,30.38769,,63.830598,,
2444,147.15,83,311.35,0.987537,17.703484,,64.012546,,
2445,102.0,66,311.44,0.987598,-58.429497,,63.258277,,
2446,162.46,105,311.61,0.987645,16.655678,,63.473386,,
2447,92.33,73,311.75,0.987713,-96.529739,,62.239114,,
2448,162.15,91,311.9,0.987845,48.254299,,62.754745,,
2449,147.26,78,312.03,0.987963,28.14934,,63.107983,,
2450,167.87,189,312.27,0.988063,-49.608921,,62.497841,,
2451,211.86,168,312.49,0.988187,56.964973,,63.166462,,
2452,153.27,82,312.58,0.988303,36.018764,,63.610996,,
2453,195.53,120,312.7,0.988453,65.613693,,64.372712,,
2454,130.76,78,312.83,0.988595,-23.17502,,64.075011,,
2455,133.09,75,312.97,0.988764,-0.842587,,64.016675,,
2456,148.33,78,313.11,0.988968,27.961054,,64.301105,,
2457,130.68,72,313.2,0.989149,-6.265162,,64.227061,,
2458,142.43,108,313.34,0.989351,-26.739983,,63.847728,,
2459,182.08,123,313.46,0.989519,25.701931,,64.185219,,
2460,146.62,85,313.59,0.989635,7.617037,,64.319535,,
2461,171.04,117,313.77,0.989714,25.720402,,64.669579,,
2462,183.33,128,313.97,0.989725,11.188135,,64.881247,,
2463,155.44,85,314.08,0.989721,21.483234,,65.163101,,
2464,111.88,66,314.23,0.989639,-46.101028,,64.680611,,
2465,182.85,115,314.41,0.989556,27.446133,,65.034547,,
2466,130.08,73,314.51,0.989489,-13.462571,,64.858074,,
2467,137.51,79,314.63,0.989457,-0.833659,,64.8153,,
2468,122.78,71,314.73,0.98945,-22.186842,,64.514937,,
2469,107.53,64,314.83,0.989447,-45.048721,,63.948804,,
2470,180.12,109,315.0,0.989433,39.671749,,64.45527,,
2471,120.07,71,315.12,0.989413,-26.134848,,64.138104,,
2472,142.26,79,315.25,0.989435,15.834278,,64.288171,,
2473,131.63,72,315.34,0.989492,2.70765,,64.278834,,
2474,106.88,63,315.4,0.989488,-49.327679,,63.730754,,
2475,120.87,68,315.5,0.989516,-16.590054,,63.4864,,
2476,209.55,103,315.66,0.989496,101.845245,,64.807587,,
2477,148.04,83,315.77,0.989526,17.146494,,64.965448,,
2478,171.16,102,315.97,0.989586,29.127205,,65.291024,,
2479,131.27,79,316.09,0.989629,-18.616434,,65.071123,,
2480,185.5,115,316.26,0.989666,31.776159,,65.469241,,
2481,104.93,63,316.35,0.98968,-58.013245,,64.768603,,
2482,136.05,78,316.47,0.989703,-3.167131,,64.717887,,
2483,123.11,72,316.59,0.989663,-27.572214,,64.444973,,
2484,148.29,87,316.73,0.989631,7.47841,,64.533416,,
2485,158.25,129,316.91,0.98963,-29.157188,,64.136507,,
2486,167.89,85,317.03,0.989614,50.053291,,64.777582,,
2487,72.94,53,317.13,0.98963,-111.664185,,63.349386,,
2488,159.71,84,317.28,0.989638,35.448662,,63.798035,,
2489,112.4,75,317.44,0.989586,-61.532234,,63.101491,,
2490,169.87,92,317.66,0.989492,42.180634,,63.682935,,
2491,184.11,93,317.8,0.989294,61.015358,,64.578899,,
2492,167.47,106,317.95,0.989084,19.373093,,64.857594,,
2493,151.82,81,318.07,0.988863,21.670055,,65.166159,,
2494,227.53,147,318.29,0.988709,66.03299,,65.935926,,
2495,166.18,104,318.44,0.988549,17.541245,,66.179287,,
2496,186.1,145,318.64,0.988377,6.520585,,66.294695,,
2497,158.51,82,318.77,0.988207,31.322683,,66.703409,,
2498,145.37,91,318.89,0.988061,-6.550692,,66.613235,,
2499,85.11,61,318.97,0.987956,-102.551964,,65.302397,,
2500,187.61,133,319.15,0.987861,9.327966,,65.419593,,
2501,157.42,126,319.74,0.987811,-17.718466,,65.155363,,
2502,164.23,99,319.85,0.987784,23.635584,,65.428824,,
2503,221.37,170,320.07,0.987777,54.13726,,66.084587,,
2504,131.52,74,320.21,0.987718,-21.849884,,65.875066,,
2505,104.8,66,320.31,0.987691,-55.125343,,65.156697,,
2506,159.91,86,320.48,0.987652,29.448006,,65.541126,,
2507,162.55,98,320.7,0.987573,14.559506,,65.773794,,
2508,155.32,82,320.91,0.987518,26.898714,,66.091379,,
2509,144.98,93,321.13,0.987495,-11.416922,,65.916934,,
2510,178.11,97,321.35,0.987367,34.966011,,66.48182,,
2511,165.81,97,321.58,0.987311,29.122545,,66.77546,,
2512,111.36,70,321.7,0.987277,-54.170883,,66.080168,,
2513,80.71,66,321.83,0.987299,-117.178436,,64.554967,,
2514,152.15,81,322.03,0.98731,28.460497,,64.920812,,
2515,161.01,88,322.23,0.98726,28.405571,,65.347301,,
2516,153.44,103,322.47,0.987157,-26.052635,,65.091395,,
2517,212.31,105,322.77,0.987119,108.909943,,66.386812,,
2518,152.38,79,322.99,0.98704,16.965595,,66.651475,,
2519,204.74,101,323.26,0.98702,92.514137,,67.744488,,
2520,79.65,64,323.41,0.986942,-133.535645,,66.149898,,
2521,117.58,95,323.61,0.986848,-67.988701,,65.329469,,
2522,128.95,87,323.79,0.986777,-25.038853,,65.001741,,
2523,201.63,109,324.0,0.986756,76.800682,,65.907682,,
2524,80.52,54,324.11,0.986745,-99.446281,,64.656965,,
2525,90.3,80,324.26,0.986671,-115.079834,,63.297256,,
2526,185.46,108,324.61,0.986575,51.477036,,63.975588,,
2527,129.02,79,324.8,0.986472,-23.894032,,63.696276,,
2528,135.18,77,324.94,0.986412,4.410571,,63.713438,,
2529,145.23,90,325.12,0.986353,8.364129,,63.822105,,
2530,158.21,87,325.31,0.986337,37.224541,,64.243048,,
2531,143.13,89,325.46,0.986332,6.012105,,64.30727,,
2532,203.92,107,325.66,0.986404,97.247192,,65.427792,,
2533,161.86,101,325.81,0.98644,6.831335,,65.549526,,
2534,76.39,51,325.91,0.986533,-97.226364,,64.262027,,
2535,123.54,71,326.03,0.986576,-21.802359,,64.03991,,
2536,143.01,79,326.16,0.986551,6.995177,,64.20269,,
2537,137.23,78,326.24,0.986524,1.109643,,64.220983,,
2538,191.93,94,326.39,0.98659,93.31012,,65.278106,,
2539,150.07,80,326.48,0.986654,18.702812,,65.505164,,
2540,134.37,75,326.59,0.986719,-4.899987,,65.434584,,
2541,151.72,85,326.73,0.98678,12.26372,,65.585663,,
2542,83.31,53,326.81,0.986871,-84.807693,,64.484852,,
2543,75.97,53,326.88,0.986845,-112.303368,,63.211745,,
2544,112.47,65,326.97,0.986752,-35.369751,,62.85611,,
2545,131.96,73,327.09,0.98662,-7.773335,,62.816562,,
2546,107.72,64,327.24,0.986477,-39.06255,,62.359044,,
2547,78.68,53,327.32,0.986334,-89.926979,,61.254256,,
2548,79.15,54,327.4,0.986196,-82.514511,,60.23466,,
2549,138.93,76,327.52,0.986053,26.543005,,60.588789,,
2550,65.99,48,327.59,0.985986,-99.19326,,59.276337,,
2551,87.26,56,327.67,0.985927,-57.932617,,58.55045,,
2552,96.63,60,327.74,0.985863,-42.452652,,58.033162,,
2553,101.09,80,327.92,0.985817,-60.3214,,57.266251,,
2554,87.27,62,328.02,0.985707,-63.719395,,56.553435,,
2555,107.0,68,328.15,0.985527,-24.877481,,56.340443,,
2556,170.64,88,328.27,0.985324,77.227753,,57.354313,,
2557,95.91,59,328.33,0.985188,-28.100805,,56.946679,,
2558,83.07,55,328.4,0.985054,-59.227505,,56.222054,,
2559,149.6,88,328.52,0.98497,50.626999,,56.809558,,
2560,176.12,116,328.67,0.98493,51.511436,,57.410117,,
2561,68.22,48,328.74,0.984904,-87.847618,,56.300372,,
2562,88.93,57,328.83,0.984849,-45.360947,,55.771426,,
2563,102.74,62,328.98,0.984777,-16.153446,,55.595758,,
2564,137.8,76,329.17,0.984654,34.400238,,56.097455,,
2565,70.18,48,329.27,0.984552,-74.974075,,55.148647,,
2566,116.87,66,329.39,0.984474,14.669888,,55.316466,,
2567,123.19,68,329.5,0.984359,17.589916,,55.5901,,
2568,105.94,69,329.6,0.984265,-20.824949,,55.317443,,
2569,100.85,62,329.71,0.984181,-18.465052,,55.086813,,
2570,162.49,85,329.84,0.984223,93.107834,,56.107848,,
2571,150.11,92,330.0,0.98434,39.392288,,56.504306,,
2572,179.35,95,330.16,0.984409,87.58239,,57.644117,,
2573,98.66,61,330.26,0.98447,-32.326031,,57.240962,,
2574,80.32,54,330.34,0.98453,-64.476112,,56.428863,,
2575,133.85,72,330.45,0.984518,30.574968,,56.891348,,
2576,94.48,60,330.54,0.98443,-43.13921,,56.448108,,
2577,124.57,69,330.66,0.984326,16.033966,,56.677945,,
2578,210.49,120,330.93,0.984129,103.052361,,58.092107,,
2579,102.52,62,331.09,0.983953,-25.822573,,57.76878,,
2580,164.44,88,331.28,0.983825,70.375252,,58.611212,,
2581,160.47,84,331.45,0.983741,63.988716,,59.373182,,
2582,147.9,87,331.55,0.983671,33.408188,,59.785711,,
2583,122.25,89,331.64,0.983644,-22.460737,,59.461593,,
2584,120.33,70,331.75,0.983641,0.3625,,59.438801,,
2585,116.17,78,331.88,0.983641,-31.619835,,59.040687,,
2586,153.87,90,332.02,0.983607,32.628105,,59.491388,,
2587,73.28,50,332.12,0.983571,-87.969246,,58.397342,,
2588,168.21,85,332.25,0.983571,79.4888,,59.351899,,
2589,127.65,71,332.37,0.983598,13.923849,,59.493207,,
2590,108.12,64,332.45,0.983678,-16.260653,,59.222891,,
2591,183.36,91,332.6,0.983789,97.621719,,60.395644,,
2592,133.48,73,332.71,0.983828,10.863918,,60.607581,,
2593,163.18,89,332.82,0.98395,59.867664,,61.248321,,
2594,116.37,68,332.91,0.98408,-16.153069,,61.021025,,
2595,94.98,61,333.02,0.984155,-60.494389,,60.315743,,
2596,124.84,71,333.15,0.984252,6.14917,,60.355987,,
2597,75.04,51,333.21,0.984361,-85.852997,,59.256949,,
2598,116.82,68,333.31,0.984518,-0.218988,,59.180645,,
2599,153.21,86,333.43,0.984657,39.083546,,59.671779,,
2600,151.27,90,333.58,0.984779,22.372709,,59.956071,,
2601,163.29,84,334.08,0.984899,62.273205,,60.720471,,
2602,190.84,101,334.24,0.985033,85.520729,,61.759388,,
2603,124.31,85,334.37,0.985131,-30.74823,,61.402335,,
2604,132.09,73,334.45,0.985254,19.335773,,61.601214,,
2605,73.05,51,334.52,0.9853,-101.757301,,60.407071,,
2606,86.63,56,334.6,0.985275,-70.517014,,59.608731,,
2607,72.45,49,334.67,0.985183,-93.884804,,58.520531,,
2608,158.59,91,334.8,0.985132,51.411621,,59.125388,,
2609,176.11,92,334.96,0.985043,71.438095,,60.070731,,
2610,184.88,93,335.11,0.984945,92.018463,,61.242916,,
2611,190.8,95,335.23,0.984824,89.31221,,62.398723,,
2612,112.07,66,335.36,0.984732,-28.281887,,62.024736,,
2613,181.62,96,335.54,0.984735,80.415909,,62.923822,,
2614,135.72,75,335.67,0.98472,8.348978,,63.049495,,
2615,170.94,98,335.82,0.984673,37.947418,,63.565999,,
2616,168.29,87,335.97,0.984652,51.762299,,64.187058,,
2617,170.56,89,336.13,0.984642,51.218647,,64.815438,,
2618,158.26,89,336.45,0.984695,31.318409,,65.130676,,
2619,177.1,100,336.65,0.984787,48.112144,,65.675592,,
2620,149.43,84,336.86,0.984865,7.599943,,65.777434,,
2621,187.63,100,337.17,0.984892,50.833252,,66.465726,,
2622,88.6,56,337.29,0.984913,-85.34729,,65.402129,,
2623,207.55,133,337.56,0.984925,41.356899,,65.929165,,
2624,141.72,89,337.75,0.984904,-14.263932,,65.790686,,
2625,136.3,91,337.92,0.984898,-19.711222,,65.527986,,
2626,109.79,64,338.02,0.984914,-38.782436,,65.017559,,
2627,126.79,100,338.19,0.984931,-58.074883,,64.28899,,
2628,166.25,86,338.36,0.984971,50.450905,,64.890465,,
2629,112.14,78,338.49,0.985025,-57.084648,,64.153023,,
2630,143.55,142,338.68,0.985042,-61.046902,,63.429826,,
2631,120.17,74,338.77,0.985116,-21.428617,,63.089285,,
2632,105.8,65,338.87,0.985153,-46.37624,,62.545554,,
2633,167.41,91,339.0,0.985164,45.139763,,63.136011,,
2634,118.91,86,339.15,0.985167,-49.268253,,62.53007,,
2635,184.28,99,339.31,0.985137,64.966789,,63.381079,,
2636,168.16,97,339.44,0.985158,41.920834,,63.847589,,
2637,209.92,115,339.59,0.985166,88.826416,,64.970022,,
2638,139.5,84,339.71,0.985167,-7.05599,,64.890379,,
2639,107.05,66,339.8,0.985217,-44.59642,,64.272206,,
2640,193.42,106,339.92,0.98525,58.468422,,65.017779,,
2641,114.9,94,340.08,0.985271,-82.173141,,64.001253,,
2642,104.3,70,340.18,0.985297,-59.205349,,63.253061,,
2643,138.98,81,340.32,0.985263,0.172342,,63.326786,,
2644,189.05,120,340.53,0.985254,40.965542,,63.810806,,
2645,137.08,86,340.69,0.985212,-15.285804,,63.660763,,
2646,204.67,112,340.91,0.985172,75.329292,,64.605761,,
2647,87.23,65,341.07,0.985218,-87.893806,,63.407208,,
2648,169.26,100,341.29,0.985272,36.359398,,63.84465,,
2649,134.15,73,341.44,0.985353,8.685815,,63.915687,,
2650,193.35,121,341.58,0.985452,46.58831,,64.46394,,
2651,200.8,120,341.78,0.985518,59.63921,,65.238627,,
2652,208.27,155,342.0,0.985591,44.48793,,65.777308,,
2653,162.52,102,342.15,0.985652,11.916308,,65.931526,,
2654,187.56,138,342.33,0.985716,22.186813,,66.197612,,
2655,138.54,82,342.45,0.985745,-16.739187,,66.024253,,
2656,131.72,88,342.58,0.985712,-46.16843,,65.519684,,
2657,241.35,146,342.77,0.985658,84.067802,,66.599954,,
2658,144.87,112,342.92,0.985626,-25.204214,,66.2639,,
2659,203.37,131,343.13,0.985595,65.018227,,67.078429,,
2660,215.19,143,343.28,0.985576,53.721378,,67.738875,,
2661,165.59,110,343.54,0.985593,-4.382429,,67.643265,,
2662,195.84,126,343.68,0.985629,38.186813,,68.095132,,
2663,248.0,196,343.95,0.985656,48.803455,,68.710861,,
2664,200.25,130,344.15,0.9857,25.971823,,69.011511,,
2665,200.54,148,344.38,0.985733,19.923565,,69.269051,,
2666,210.4,134,344.63,0.985785,29.082418,,69.60572,,
2667,205.13,127,344.8,0.985857,43.346973,,70.117354,,
2668,188.4,125,345.0,0.985898,19.644037,,70.393502,,
2669,136.72,105,345.3,0.985931,-65.617821,,69.578878,,
2670,234.1,130,345.65,0.986034,90.748619,,70.620779,,
2671,245.79,194,346.03,0.986145,35.240986,,71.039304,,
2672,182.0,111,346.28,0.986326,19.393711,,71.183078,,
2673,140.13,91,346.47,0.986474,-48.156132,,70.60105,,
2674,226.34,141,346.69,0.986614,55.511654,,71.286439,,
2675,212.1,162,346.95,0.986727,11.396833,,71.445481,,
2676,213.83,162,347.2,0.986824,20.634733,,71.709695,,
2677,132.64,101,347.37,0.986963,-73.548553,,70.728326,,
2678,203.81,153,347.64,0.987124,4.484674,,70.739684,,
2679,223.47,169,347.94,0.987297,32.188984,,71.107801,,
2680,168.37,117,348.07,0.987431,-20.596256,,70.876468,,
2681,224.95,152,348.33,0.987554,32.735687,,71.281995,,
2682,284.88,211,348.66,0.987716,71.323326,,72.109473,,
2683,114.59,76,348.79,0.987895,-71.674377,,71.175646,,
2684,228.99,144,349.01,0.98813,57.879814,,71.805931,,
2685,181.16,115,349.19,0.988337,1.523508,,71.830316,,
2686,213.18,140,349.4,0.988549,31.821949,,72.198993,,
2687,206.64,157,349.6,0.988739,16.567045,,72.405791,,
2688,170.83,110,349.78,0.988884,-13.562916,,72.269746,,
2689,254.77,168,350.04,0.988993,56.647503,,73.000587,,
2690,163.41,91,350.21,0.989032,-11.129556,,72.934605,,
2691,229.22,145,350.41,0.989099,35.102428,,73.334008,,
2692,211.94,137,350.6,0.989124,16.817001,,73.587226,,
2693,187.8,113,350.74,0.989105,8.222979,,73.738805,,
2694,198.2,183,351.0,0.989084,-52.224667,,73.093578,,
2695,201.19,132,351.19,0.989059,8.118073,,73.201041,,
2696,183.71,111,351.36,0.989032,-3.824484,,73.159003,,
2697,166.02,103,351.47,0.989033,-14.260488,,72.949031,,
2698,245.16,171,351.77,0.989025,35.398422,,73.401809,,
2699,200.23,126,351.95,0.989038,22.653467,,73.660348,,
2700,174.19,162,352.15,0.989089,-36.402321,,73.158619,,
2701,180.17,113,352.92,0.989157,-5.957838,,73.05646,,
2702,202.16,140,353.12,0.989242,3.38388,,73.070915,,
2703,203.11,132,353.29,0.989324,19.178688,,73.302942,,
2704,199.4,162,353.62,0.989394,-7.175024,,73.217336,,
2705,153.6,111,353.87,0.989503,-31.10874,,72.775291,,
2706,268.51,228,354.32,0.989571,20.968481,,73.072418,,
2707,132.95,108,354.55,0.989627,-78.168365,,72.105807,,
2708,189.69,130,354.79,0.989717,16.352604,,72.262952,,
2709,142.04,99,355.0,0.989764,-47.766956,,71.707351,,
2710,139.78,97,355.21,0.989765,-51.444668,,71.115801,,
2711,167.68,119,355.44,0.989727,-32.352097,,70.758154,,
2712,159.48,122,355.76,0.989665,-45.13319,,70.23097,,
2713,197.09,144,356.12,0.989612,14.178937,,70.402933,,
2714,175.49,90,356.29,0.989573,34.282104,,70.818689,,
2715,205.79,134,356.51,0.989569,34.479858,,71.20975,,
2716,200.81,126,356.73,0.989596,37.964493,,71.646308,,
2717,172.88,103,356.92,0.989652,-0.757524,,71.597399,,
2718,84.28,106,357.11,0.989596,-186.987686,,69.396039,,
2719,185.08,121,357.29,0.989569,12.33189,,69.523164,,
2720,181.65,154,357.51,0.989554,-25.748119,,69.18898,,
2721,118.13,72,357.62,0.989521,-57.67696,,68.495301,,
2722,156.46,99,357.79,0.989434,-16.808264,,68.354846,,
2723,198.12,116,357.94,0.989345,46.565823,,68.947908,,
2724,236.95,160,358.16,0.989273,48.439247,,69.541837,,
2725,194.87,122,358.32,0.989219,24.722795,,69.836499,,
2726,220.23,141,358.53,0.98915,36.632214,,70.318102,,
2727,215.35,140,358.74,0.989149,32.004391,,70.643655,,
2728,191.49,144,358.94,0.989163,-5.04457,,70.563726,,
2729,107.1,80,359.04,0.989127,-102.37281,,69.344668,,
2730,210.56,166,359.28,0.989067,-2.317755,,69.349683,,
2731,220.24,123,359.42,0.98898,78.108635,,70.365756,,
2732,214.33,156,359.61,0.988942,27.443745,,70.65675,,
2733,162.72,121,359.75,0.988869,-31.401407,,70.312345,,
2734,237.8,278,360.08,0.988808,-31.62104,,69.912956,,
2735,202.96,120,360.24,0.988746,32.938797,,70.330182,,
2736,104.48,95,360.35,0.988703,-91.768723,,69.170332,,
2737,252.04,210,360.61,0.988654,39.562077,,69.676975,,
2738,182.52,135,360.77,0.988607,-4.819642,,69.619401,,
2739,180.62,115,360.94,0.988581,9.507637,,69.718811,,
2740,203.92,128,361.1,0.988599,40.465561,,70.173457,,
2741,261.65,231,361.46,0.988619,31.298553,,70.557757,,
2742,220.5,168,361.82,0.988641,5.856464,,70.624583,,
2743,145.34,127,362.12,0.988625,-80.934914,,69.657934,,
2744,257.36,211,362.48,0.988595,21.738979,,69.94648,,
2745,109.69,89,362.65,0.988549,-106.195221,,68.645729,,
2746,78.18,62,362.8,0.988652,-121.03389,,66.962097,,
2747,141.37,114,363.07,0.988719,-52.376968,,66.338909,,
2748,142.57,90,363.25,0.988796,-15.935499,,66.12012,,
2749,208.57,140,363.53,0.98882,53.956963,,66.847187,,
2750,275.06,202,363.88,0.98882,57.134876,,67.584884,,
2751,155.35,87,364.0,0.98885,9.207571,,67.663619,,
2752,160.41,128,364.21,0.988895,-42.094719,,67.117779,,
2753,217.53,178,364.42,0.988935,25.826035,,67.440098,,
2754,228.95,152,364.62,0.989012,67.024796,,68.225835,,
2755,97.16,74,364.71,0.989042,-101.096092,,67.012882,,
2756,170.73,181,364.98,0.989051,-65.167152,,66.223213,,
2757,291.85,235,365.25,0.989058,66.585945,,67.053487,,
2758,214.75,169,365.44,0.989068,31.931208,,67.447262,,
2759,190.84,124,365.58,0.989047,32.964939,,67.893243,,
2760,173.63,147,365.79,0.989069,-24.331326,,67.539714,,
2761,174.07,111,365.94,0.989136,24.76952,,67.791067,,
2762,167.77,108,366.06,0.989148,1.791202,,67.871401,,
2763,195.0,133,366.25,0.989184,30.381454,,68.219426,,
2764,189.0,128,366.44,0.989235,24.802137,,68.505092,,
2765,226.4,160,366.69,0.989319,54.299278,,69.137093,,
2766,108.58,75,366.79,0.989384,-77.459938,,68.183936,,
2767,124.96,78,366.92,0.989443,-38.141209,,67.711369,,
2768,106.37,80,367.04,0.98947,-82.42392,,66.71487,,
2769,169.31,113,367.22,0.98951,16.082735,,66.89758,,
2770,237.42,212,367.49,0.989512,18.218925,,67.164286,,
2771,167.94,129,367.64,0.989516,-5.611505,,67.092814,,
2772,108.58,93,367.77,0.989486,-95.424324,,65.94391,,
2773,192.17,112,367.92,0.989465,58.190075,,66.660786,,
2774,150.4,118,368.13,0.989412,-53.976089,,66.028953,,
2775,153.56,140,368.32,0.98939,-48.455505,,65.393882,,
2776,192.67,158,368.5,0.989391,3.300869,,65.410641,,
2777,143.95,112,368.65,0.989425,-31.073978,,64.983102,,
2778,192.28,125,368.81,0.989431,37.924717,,65.483993,,
2779,210.45,127,368.97,0.989474,66.612534,,66.268583,,
2780,215.01,151,369.18,0.98951,61.934177,,67.04478,,
